ACO_ID,ACO_NAME,STATE,YEAR,N_AB,PREVIOUS_SAVINGS_RATE,PREVIOUS_QUALITY_SCORE,PREVIOUS_PERFORMANCE_GAP_PCT,EXPENDITURE_GROWTH_PCT,BENCHMARK_GROWTH_PCT,BENEFICIARY_GROWTH_PCT,QUALITY_CHANGE,RISK_PROBABILITY,RISK_PREDICTION,RISK_LABEL,RISK_PROBABILITY_PCT,FORECASTED_NEXT_YEAR_SAVINGS_RATE,FORECASTED_NEXT_YEAR_SAVINGS_RATE_PCT,SAVINGS_FORECAST_CATEGORY,TWIN_1_ACO_ID,TWIN_1_ACO_NAME,TWIN_1_STATE,TWIN_1_YEAR,TWIN_1_SIMILARITY_SCORE,TWIN_1_SAVINGS_RATE_PCT,TWIN_1_OUTPERFORMING,TWIN_1_OUTPERFORMANCE_GAP_PCT,TWIN_2_ACO_ID,TWIN_2_ACO_NAME,TWIN_2_STATE,TWIN_2_YEAR,TWIN_2_SIMILARITY_SCORE,TWIN_2_SAVINGS_RATE_PCT,TWIN_2_OUTPERFORMING,TWIN_2_OUTPERFORMANCE_GAP_PCT,TWIN_3_ACO_ID,TWIN_3_ACO_NAME,TWIN_3_STATE,TWIN_3_YEAR,TWIN_3_SIMILARITY_SCORE,TWIN_3_SAVINGS_RATE_PCT,TWIN_3_OUTPERFORMING,TWIN_3_OUTPERFORMANCE_GAP_PCT,TWIN_4_ACO_ID,TWIN_4_ACO_NAME,TWIN_4_STATE,TWIN_4_YEAR,TWIN_4_SIMILARITY_SCORE,TWIN_4_SAVINGS_RATE_PCT,TWIN_4_OUTPERFORMING,TWIN_4_OUTPERFORMANCE_GAP_PCT,TWIN_5_ACO_ID,TWIN_5_ACO_NAME,TWIN_5_STATE,TWIN_5_YEAR,TWIN_5_SIMILARITY_SCORE,TWIN_5_SAVINGS_RATE_PCT,TWIN_5_OUTPERFORMING,TWIN_5_OUTPERFORMANCE_GAP_PCT,TOP5_AVG_SAVINGS_RATE_PCT,TOP5_MEDIAN_SAVINGS_RATE_PCT,TOP5_WEIGHTED_SAVINGS_RATE_PCT,TOP5_BEST_SAVINGS_RATE_PCT,TOP5_WORST_SAVINGS_RATE_PCT,OUTPERFORMING_TWIN_COUNT,OUTPERFORMING_TWIN_RATE,BEST_OUTPERFORMING_TWIN_ID,BEST_OUTPERFORMING_TWIN_NAME,BEST_OUTPERFORMING_TWIN_YEAR,BEST_OUTPERFORMING_TWIN_SIMILARITY,BEST_OUTPERFORMING_TWIN_SAVINGS_RATE_PCT,BEST_OUTPERFORMING_TWIN_GAP_PCT,TWIN_RECOMMENDATION
A05542,Silverstone Integrated Health Medical Center,Illinois,2024,21958,0.0405,85.4642,-0.7918,6.8834,3.6722,-4.1365,-1.5883,0.1330483280284465,0,LOW RISK,13.3,0.0236436295885239,2.364362958852392,MODERATE SAVINGS,A06946,Evergreen Clinical Partners Care Network,Massachusetts,2022,100.0,2.896,False,-0.8710000000000002,A07045,Parkview Wellness Alliance,Alabama,2023,100.0,2.896,False,-0.8710000000000002,A02241,Stonebridge Care Network Association,Illinois,2019,54.61305076349767,3.9545,True,0.1874999999999994,A07280,Westfield Health Alliance Physician Alliance,Washington,2021,54.61305076349767,3.9545,True,0.1874999999999994,A00542,Fairview Care Partners Group,Tennessee,2022,54.43406364083563,3.767,False,0.0,3.4936000000000003,3.767,3.3442973762668,3.9545,2.896,2,0.4,A02241,Stonebridge Care Network Association,2019.0,54.61305076349767,3.9545,0.1874999999999994,Use outperforming Twin as benchmark
A05543,Community Provider Alliance Partners,Alabama,2024,17583,0.045458,92.6329,0.0622,-1.4126,-2.6493,3.557,6.117,0.0566585767243609,0,LOW RISK,5.67,0.0371201582260358,3.712015822603586,HIGH SAVINGS,A01748,Meadow Physicians Alliance,Minnesota,2023,100.0,3.6096,False,0.0,A05778,Community Health Physician Alliance,Alabama,2018,100.0,3.6096,False,0.0,A04755,Summit Clinical Partners Network,Connecticut,2022,100.0,3.6096,False,0.0,A02110,Eastgate Health Alliance Health System,Tennessee,2018,100.0,3.6096,False,0.0,A03853,Pinnacle Care Alliance Association,Florida,2022,60.28660107819592,2.4971,False,-1.1125000000000005,3.3871,3.6096,3.46388895053128,3.6096,2.4971,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A05544,Mountain View Medical Group Association,Pennsylvania,2024,9206,-0.048558,63.8076,4.4395,4.9424,-6.4334,5.3556,-3.9856,0.2488029306932306,1,HIGH RISK,24.88,-0.0303403869663408,-3.034038696634084,LOW SAVINGS,A01973,Parkview Health Alliance Collaborative,New Jersey,2023,45.89596507583867,-0.7966000000000001,False,-1.5688,A01584,Westfield Provider Alliance Group,Georgia,2022,45.25244857293154,-2.3793,False,-3.1515,A07037,Blue Ridge Physicians Alliance,Pennsylvania,2021,39.6655722037923,0.7722,False,0.0,A04446,Blue Ridge Physician Network Health System,Ohio,2019,39.6655722037923,0.7722,False,0.0,A04330,Mountain View Clinical Partners Health System,New Jersey,2023,39.6655722037923,0.7722,False,0.0,-0.17186,0.7722,-0.2490688793829699,0.7722,-2.3793,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A05545,Horizon Medical Medical Center,Tennessee,2024,18337,0.027731,75.2784,-0.3396,4.9381,-6.5804,4.1969,-1.3716,0.1541582782697439,0,LOW RISK,15.42,0.0127352523385987,1.273525233859875,MODERATE SAVINGS,A04536,Blue Ridge Care Partners,North Carolina,2019,100.0,2.0686,False,0.0,A02657,Crestview Care Partners Collaborative,Illinois,2023,100.0,2.0686,False,0.0,A06799,Silverstone Medical Group Partners,Connecticut,2022,100.0,2.0686,False,0.0,A02081,Riverside Care Network,New York,2020,100.0,2.0686,False,0.0,A03835,Mountain View Physician Network Network,Illinois,2022,100.0,2.0686,False,0.0,2.0686,2.0686,2.0686,2.0686,2.0686,0,0.0,,,,,,,Use TOP-5 Twin benchmark
A05546,WellSpring Health Collaborative Care Network,California,2024,4282,0.102785,75.3744,8.9307,-7.6632,-8.0306,-7.7716,-4.4055,0.0882520707393162,0,LOW RISK,8.83,0.0617227472525671,6.172274725256713,HIGH SAVINGS,A02769,Meadow Care Network Association,Washington,2022,47.79693100022945,8.4188,True,4.3372,A07394,Silverstone Care Partners Care Network,Washington,2022,44.4310997601538,5.2366,True,1.1550000000000005,A03668,Heartland Physicians Association,California,2018,43.69282387326603,4.0816,False,0.0,A03834,Maplewood Care Partners Care Network,Minnesota,2020,43.69282387326603,4.0816,False,0.0,A04903,Blue Ridge Care Partners Alliance,New York,2021,43.69282387326603,4.0816,False,0.0,5.18004,4.0816,5.2397515388068,8.4188,4.0816,2,0.4,A02769,Meadow Care Network Association,2022.0,47.79693100022945,8.4188,4.3372,Use outperforming Twin as benchmark
A05547,Metro Health Alliance Collaborative,California,2024,26270,0.044748,91.1372,5.3431,6.2321,4.482,2.7115,2.7843,0.0335953892739399,0,LOW RISK,3.36,0.0346420607494702,3.4642060749470285,HIGH SAVINGS,A07310,Redwood Health Alliance Health System,Ohio,2018,55.009882988712455,5.3631,True,0.8988999999999997,A00777,Lakeside Health Network Collaborative,Ohio,2018,54.91461597465332,4.2032,False,-0.2610000000000001,A01436,Blue Ridge Community Care Group,Indiana,2020,53.17631824857846,4.4642,False,0.0,A01743,Riverside Healthcare Group,Massachusetts,2020,53.17631824857846,4.4642,False,0.0,A01672,Canyon Care Partners Physician Alliance,New York,2020,51.299025350286,3.4114,False,-1.0528000000000002,4.38122,4.4642,4.3935960090377,5.3631,3.4114,1,0.2,A07310,Redwood Health Alliance Health System,2018.0,55.009882988712455,5.3631,0.8988999999999997,Use outperforming Twin as benchmark
A05548,Heartland Healthcare Alliance,North Carolina,2024,21447,0.078429,67.2306,-0.6482,8.7981,10.3902,1.1617,-5.7696,0.1335935406135494,0,LOW RISK,13.36,0.0113048442530441,1.1304844253044175,MODERATE SAVINGS,A00220,Cedar Care Care Network,Washington,2021,100.0,0.5393,False,-3.5981,A03291,Stonebridge Integrated Health Medical Center,California,2019,55.89471634959365,-0.1458,False,-4.2832,A06818,Maplewood Health Alliance Physician Alliance,New Jersey,2023,52.80070446536626,4.7499,True,0.6124999999999998,A04542,Beacon Health Partners Partners,Washington,2020,52.80070446536626,4.7499,True,0.6124999999999998,A03214,Beacon Health Partners Collaborative,Arizona,2019,48.17460895714954,4.1374,False,0.0,2.80613999999999,4.1374,2.41125242775771,4.7499,-0.1458,2,0.4,A06818,Maplewood Health Alliance Physician Alliance,2023.0,52.80070446536626,4.7499,0.6124999999999998,Use outperforming Twin as benchmark
A05549,Meadow Community Care Association,Minnesota,2024,18646,0.008669,84.1895,2.2735,-1.6295,2.649,0.2964,0.4833,0.1341957742820266,0,LOW RISK,13.42,0.0125648036986376,1.25648036986376,MODERATE SAVINGS,A03748,Canyon Wellness Association,Oregon,2018,60.12589171266752,-0.2807,False,-1.3723,A04954,Cedar Physicians Group,Michigan,2022,58.274182064272274,1.0916,False,0.0,A02566,Grandview Health Association,Alabama,2023,58.274182064272274,1.0916,False,0.0,A05805,Riverbend Wellness Network,Massachusetts,2021,57.51761111747656,5.6333,True,4.5417,A06377,Springfield Health Collaborative Association,Minnesota,2020,57.46239981744356,3.1248,True,2.0332000000000003,2.13212,1.0916,2.1049557372251,5.6333,-0.2807,2,0.4,A05805,Riverbend Wellness Network,2021.0,57.51761111747656,5.6333,4.5417,Use outperforming Twin as benchmark
A05550,Meadow Integrated Health Network,Missouri,2024,30864,-0.005258,74.8271,-0.2007,9.3785,-1.2326,-0.6996,-1.6388,0.1320485582076104,0,LOW RISK,13.2,-0.0193997076892597,-1.9399707689259755,LOW SAVINGS,A04419,Unity Care Alliance Collaborative,California,2023,59.005231047272936,-2.2469,True,1.2472,A04417,Redwood Care Alliance Care Network,Ohio,2021,58.53003024935167,-2.0605,True,1.4336000000000002,A03088,Golden Valley Community Care Network,Oregon,2018,52.32856202966985,-3.4941,False,0.0,A07101,Silverstone Physician Network Collaborative,Michigan,2020,52.32856202966985,-3.4941,False,0.0,A06022,Fairview Care Alliance,Missouri,2018,52.169502738809605,-4.4512,False,-0.9571000000000004,-3.14936,-3.4941,-3.10203189898461,-2.0605,-4.4512,2,0.4,A04417,Redwood Care Alliance Care Network,2021.0,58.53003024935167,-2.0605,1.4336000000000002,Use outperforming Twin as benchmark
A05551,Redwood Health Network Care Network,Minnesota,2024,13850,-0.030668,70.5045,0.0238,-7.3504,-2.6448,-4.4859,-3.7405,0.2125302393178255,0,LOW RISK,21.25,-0.0160559291340672,-1.6055929134067235,LOW SAVINGS,A02744,Westfield Medical Collaborative,Tennessee,2018,65.4286539341828,2.001,True,5.5552,A04585,Summit Integrated Health Network,New York,2021,56.10288916271934,-2.2801,True,1.2740999999999998,A02714,Meadow Health Network Group,Colorado,2023,55.07855570676437,-3.5542,False,0.0,A01156,Cedar Medical Group Group,Alabama,2022,55.07855570676437,-3.5542,False,0.0,A04110,Meadow Health Partners Physician Alliance,Colorado,2020,55.07855570676437,-3.5542,False,0.0,-2.18833999999999,-3.5542,-2.0374647041899703,2.001,-3.5542,2,0.4,A02744,Westfield Medical Collaborative,2018.0,65.4286539341828,2.001,5.5552,Use outperforming Twin as benchmark
A05552,Brookside Health Network Care Network,Tennessee,2024,16412,0.050229,66.7444,3.4617,-6.4874,-7.9452,3.3373,-8.4275,0.0906492825767485,0,LOW RISK,9.06,0.0161708642970399,1.617086429703996,MODERATE SAVINGS,A01525,Parkview Community Care Collaborative,Washington,2023,100.0,1.1166,False,0.0,A02596,Unity Health Network Health System,Massachusetts,2020,54.75147254667986,5.3163,True,4.1997,A04665,WellSpring Care Physician Alliance,Massachusetts,2019,48.64976909415023,-1.2,False,-2.3166,A02517,Westfield Health Alliance Network,North Carolina,2022,47.97691299013555,1.048,False,-0.0686,A00195,Pioneer Community Care Association,California,2020,47.692355424464125,3.7718,True,2.6552,2.01054,1.1166,1.92102311085137,5.3163,-1.2,2,0.4,A02596,Unity Health Network Health System,2020.0,54.75147254667986,5.3163,4.1997,Use outperforming Twin as benchmark
A05553,Canyon Medical Group Alliance,Illinois,2024,27093,0.009006,78.0398,-0.7357,2.0044,-9.7922,5.8954,-4.3008,0.2121232553064876,0,LOW RISK,21.21,-0.0091799115508209,-0.9179911550820944,LOW SAVINGS,A04587,Horizon Integrated Health Association,New Jersey,2018,100.0,-0.3912,False,0.0,A05319,Eastgate Provider Alliance Physician Alliance,Oregon,2023,56.495785687198975,1.0961,True,1.4873,A00945,Clearview Health Health System,North Carolina,2021,50.61966768181586,0.0157,True,0.4069,A05593,Fairview Care Health System,Florida,2020,46.86079215290757,-3.1514,False,-2.7602,A06468,Maplewood Health Collaborative Health System,Wisconsin,2021,46.40092704618967,-1.1116,False,-0.7203999999999999,-0.70848,-0.3912,-0.58478681958111,1.0961,-3.1514,2,0.4,A05319,Eastgate Provider Alliance Physician Alliance,2023.0,56.495785687198975,1.0961,1.4873,Use outperforming Twin as benchmark
A05554,Unity Care Alliance Association,North Carolina,2024,32483,0.071825,85.1334,2.3184,-3.4957,-4.9589,1.3466,7.1458,0.0269449014073502,0,LOW RISK,2.69,0.0411846831737595,4.118468317375951,HIGH SAVINGS,A02155,Brookside Healthcare Association,Maryland,2022,100.0,3.6622,False,0.0,A01347,Maplewood Medical Partners Care Network,California,2022,53.35948444038408,4.5171,True,0.8549000000000001,A01510,Brookside Healthcare Alliance,Michigan,2023,53.28423964650201,2.5392,False,-1.123,A03006,Heritage Care Alliance,Tennessee,2018,53.28423964650201,2.5392,False,-1.123,A04276,Canyon Health Network Collaborative,Illinois,2023,51.88746715884904,4.7304,True,1.0681999999999996,3.59762,3.6622,3.6024428977759,4.7304,2.5392,2,0.4,A04276,Canyon Health Network Collaborative,2023.0,51.88746715884904,4.7304,1.0681999999999996,Use outperforming Twin as benchmark
A05555,Clearview Clinical Partners Network,Massachusetts,2024,50150,0.095556,91.9047,4.3095,-7.1431,-8.0217,-0.1984,2.9203,0.0142718434613139,0,LOW RISK,1.43,0.0642635947564333,6.42635947564333,HIGH SAVINGS,A04542,Beacon Health Partners Partners,Washington,2019,100.0,4.8995,False,-1.3044,A06534,Northstar Clinical Partners Collaborative,Maryland,2020,46.31743517889696,6.2039,False,0.0,A04123,Lakeside Medical Partners Health System,Texas,2022,44.28645612743356,4.8174,False,-1.3864999999999996,A02068,Evergreen Health Partners Collaborative,Arizona,2023,44.04087973225823,8.9882,True,2.784300000000001,A01876,Gateway Healthcare Health System,Connecticut,2021,44.04087973225823,8.9882,True,2.784300000000001,6.77944,6.2039,6.395524044182579,8.9882,4.8174,2,0.4,A02068,Evergreen Health Partners Collaborative,2023.0,44.04087973225823,8.9882,2.784300000000001,Use outperforming Twin as benchmark
A05556,Blue Ridge Medical Group Medical Center,New York,2024,7280,0.015888,80.0277,4.4523,-12.0,-3.7629,-8.9441,4.7775,0.0931732811470246,0,LOW RISK,9.32,0.0290613321886583,2.906133218865832,MODERATE SAVINGS,A03572,Community Health Collaborative Medical Center,Michigan,2023,51.86247265926632,4.827,True,0.4492999999999997,A05896,Pinnacle Health Network Group,North Carolina,2019,46.4392426379876,2.3566,False,-2.0211,A02855,Clearview Provider Alliance Health System,Maryland,2018,44.90695375154382,2.2167,False,-2.1610000000000005,A00211,Westfield Clinical Partners Health System,Colorado,2018,44.03064403278293,4.3777,False,0.0,A03900,Silverstone Care Network Group,Texas,2020,43.870919456827,4.5434,True,0.1656999999999998,3.66428,4.3777,3.68395719912131,4.827,2.2167,2,0.4,A03572,Community Health Collaborative Medical Center,2023.0,51.86247265926632,4.827,0.4492999999999997,Use outperforming Twin as benchmark
A05557,Evergreen Health Network Alliance,Massachusetts,2024,40417,0.02428,96.4592,5.3181,-3.6663,-1.2285,-3.6454,11.131,0.1228873188413035,0,LOW RISK,12.29,0.0457826332016502,4.5782633201650205,HIGH SAVINGS,A02030,Mountain View Health Collaborative Health System,Oregon,2019,100.0,5.4191,True,1.1297,A00295,Highland Care Alliance Care Network,Michigan,2019,43.952837285177495,4.2894000000000005,False,0.0,A01707,Stonebridge Health Group,Washington,2020,43.952837285177495,4.2894000000000005,False,0.0,A01408,Springfield Health Collaborative Collaborative,Georgia,2020,39.7373565986902,1.022,False,-3.2674000000000003,A00143,Springfield Clinical Partners Care Network,Maryland,2020,39.13104166502341,5.6087,True,1.3192999999999997,4.12572,4.2894000000000005,4.41968906425896,5.6087,1.022,2,0.4,A00143,Springfield Clinical Partners Care Network,2020.0,39.13104166502341,5.6087,1.3192999999999997,Use outperforming Twin as benchmark
A05558,Heartland Care Health System,Oregon,2024,32946,-0.022112,65.2693,4.1044,7.5927,2.489,10.2267,-12.2542,0.0805072390736551,0,LOW RISK,8.05,-0.0214610932498383,-2.14610932498383,LOW SAVINGS,A00590,Brookside Integrated Health Collaborative,Michigan,2018,36.913031488539545,1.1066,False,0.0,A06528,Oakridge Medical Partners Collaborative,California,2019,36.913031488539545,1.1066,False,0.0,A04264,Westfield Care Network,California,2023,36.328034701952426,1.634,True,0.5274000000000001,A01854,Westfield Wellness Alliance,Pennsylvania,2019,35.73253743133223,-1.1327,False,-2.2393,A00820,Maplewood Care Partners Medical Center,New Jersey,2023,35.67498002877697,-0.8697,False,-1.9763,0.36896,1.1066,0.383093941198,1.634,-1.1327,1,0.2,A04264,Westfield Care Network,2023.0,36.328034701952426,1.634,0.5274000000000001,Use outperforming Twin as benchmark
A05559,Unity Care Partners Group,Virginia,2024,22681,0.000775,69.9608,3.3648,-1.867,0.8545,-6.3341,-2.8059,0.1423337725496349,0,LOW RISK,14.23,0.0034450039311488,0.3445003931148885,MODERATE SAVINGS,A01042,Oakridge Care Alliance Partners,Texas,2019,53.74822988057302,0.2729999999999999,False,0.0,A02906,Eastgate Care Partners Physician Alliance,California,2022,52.5365939296474,-1.6225,False,-1.8955,A01827,Summit Health Collaborative Health System,Massachusetts,2019,51.76098447461131,2.8869,True,2.6139,A07433,Stonebridge Medical Network,Georgia,2021,51.063944821401904,-2.6718,False,-2.9448,A03089,Mountain View Medical Group Partners,Washington,2022,50.79795700885108,2.9457,True,2.6727,0.36226,0.2729999999999999,0.35421928550209,2.9457,-2.6718,2,0.4,A03089,Mountain View Medical Group Partners,2022.0,50.79795700885108,2.9457,2.6727,Use outperforming Twin as benchmark
A05560,Lakeside Community Care Group,Ohio,2024,40791,0.054029,83.7839,-6.3037,-8.698,-3.4211,-6.7376,1.0254,0.1094065079542371,0,LOW RISK,10.94,0.0267724998342049,2.67724998342049,MODERATE SAVINGS,A01948,Clearview Medical Partners,Florida,2023,100.0,2.9772,True,1.8487,A03685,Pinnacle Health Network Health System,Massachusetts,2019,100.0,2.9772,True,1.8487,A00592,Metro Health Partners Alliance,Oregon,2023,52.87512493705514,-0.9866,False,-2.1151,A02632,Evergreen Care Alliance,Pennsylvania,2019,47.54604419834274,-0.1062,False,-1.2347,A00291,Canyon Clinical Partners Care Network,Illinois,2021,47.473157564494194,1.1285,False,0.0,1.19802,1.1285,1.70108399228159,2.9772,-0.9866,2,0.4,A01948,Clearview Medical Partners,2023.0,100.0,2.9772,1.8487,Use outperforming Twin as benchmark
A05561,Community Clinical Partners Medical Center,North Carolina,2024,4250,0.093757,86.7888,-0.464,1.9056,-2.0007,-5.8227,0.4492,0.1292111727419137,0,LOW RISK,12.92,0.0419261836578075,4.192618365780757,HIGH SAVINGS,A01604,Pioneer Physicians Partners,New Jersey,2021,100.0,2.9066,False,-0.7398000000000002,A07142,Mountain View Care Partners Partners,Michigan,2021,63.85761404101208,3.3331,False,-0.3133000000000003,A03936,Eastgate Wellness Network,Wisconsin,2021,56.63481475920559,5.0553,True,1.4088999999999998,A01183,Maplewood Medical Collaborative,Ohio,2020,56.28019990140726,3.6464,False,0.0,A06469,WellSpring Health Collaborative Physician Alliance,Connecticut,2023,53.70359397181889,6.3896,True,2.743199999999999,4.2662,3.6464,4.04923049092532,6.3896,2.9066,2,0.4,A06469,WellSpring Health Collaborative Physician Alliance,2023.0,53.70359397181889,6.3896,2.743199999999999,Use outperforming Twin as benchmark
A05562,Riverside Health Partners Collaborative,Oregon,2024,6559,-0.030119,77.8529,-3.3884,-12.0,-9.1634,-4.8343,-3.8608,0.3518126102500969,1,HIGH RISK,35.18,-0.0289129372662814,-2.8912937266281484,LOW SAVINGS,A04480,Highland Medical Group Physician Alliance,Washington,2020,51.341521126511786,-5.0593,False,-0.494,A00775,Evergreen Integrated Health Association,Colorado,2021,51.341521126511786,-5.0593,False,-0.494,A01024,Silverstone Medical Group Collaborative,Washington,2019,49.20258850773149,2.1205000000000003,True,6.6858,A05499,Pinnacle Clinical Partners Care Network,Tennessee,2020,48.91789225886356,-4.5653,False,0.0,A00206,Parkview Health Partners Partners,Missouri,2019,48.75813317133693,-3.4281,True,1.1372,-3.1983,-4.5653,-3.22823164780441,2.1205000000000003,-5.0593,2,0.4,A01024,Silverstone Medical Group Collaborative,2019.0,49.20258850773149,2.1205000000000003,6.6858,Use outperforming Twin as benchmark
A05563,Redwood Medical Group Partners,Virginia,2024,22324,0.024713,68.3299,2.2151,3.0253,0.4794,3.5927,-6.7817,0.1002989887220457,0,LOW RISK,10.03,-0.0029909147719088,-0.2990914771908892,LOW SAVINGS,A00538,Eastgate Physician Network Association,Ohio,2023,100.0,-0.6126,False,-0.0739,A02178,WellSpring Community Care Health System,Indiana,2020,100.0,-0.6126,False,-0.0739,A04139,Pioneer Care Network Collaborative,Virginia,2023,54.81902345743953,-0.3785,True,0.1602,A07168,Mountain View Care Network Alliance,Florida,2023,54.64668365596077,-0.5387000000000001,False,0.0,A04925,Oakridge Health Collaborative Group,Indiana,2020,54.64668365596077,-0.5387000000000001,False,0.0,-0.53622,-0.5387000000000001,-0.5551729149410201,-0.3785,-0.6126,1,0.2,A04139,Pioneer Care Network Collaborative,2023.0,54.81902345743953,-0.3785,0.1602,Use outperforming Twin as benchmark
A05565,Beacon Health Collaborative Association,Oregon,2024,31465,0.04613,81.7519,3.1434,-0.6864,-10.0,1.0782,1.7302,0.0732680657104395,0,LOW RISK,7.33,0.0312646531501861,3.1264653150186126,HIGH SAVINGS,A06415,Highland Health Collaborative Care Network,Texas,2023,100.0,3.8525,True,2.7797,A02036,Pioneer Physicians Collaborative,Minnesota,2019,50.37645831095513,1.0728,False,0.0,A05954,Crestview Care Alliance Collaborative,Indiana,2023,48.43873869532592,3.3716000000000004,True,2.2988,A03367,Highland Health Network Medical Center,Florida,2022,48.30167058976142,0.362,False,-0.7108,A04530,Valley Community Care Medical Center,Missouri,2022,48.30167058976142,0.362,False,-0.7108,1.80418,1.0728,2.15822720294937,3.8525,0.362,2,0.4,A06415,Highland Health Collaborative Care Network,2023.0,100.0,3.8525,2.7797,Use outperforming Twin as benchmark
A05566,Lakeside Healthcare Partners,Virginia,2024,23248,0.075747,68.6379,3.7353,-0.8302,5.7113,-3.4677,-5.8844,0.0599179531660566,0,LOW RISK,5.99,0.0609834063836054,6.098340638360544,HIGH SAVINGS,A01372,Fairview Health Collaborative Group,Michigan,2019,100.0,9.3646,True,8.107199999999999,A01651,Metro Wellness Care Network,Washington,2018,100.0,9.3646,True,8.107199999999999,A04629,Gateway Health Collaborative Alliance,Alabama,2019,58.23544005377297,1.2281,False,-0.0292999999999999,A00695,Fairview Health Health System,Michigan,2020,54.35364984705621,1.2574,False,0.0,A02481,Summit Wellness Group,Washington,2020,54.35364984705621,1.2574,False,0.0,4.49442,1.2574,5.67153203247812,9.3646,1.2281,2,0.4,A01372,Fairview Health Collaborative Group,2019.0,100.0,9.3646,8.107199999999999,Use outperforming Twin as benchmark
A05567,Parkview Health Network Alliance,Illinois,2024,13542,0.057225,81.3202,5.1474,-3.6845,-3.6706,-3.5889,1.0802,0.0399579744886495,0,LOW RISK,4.0,0.0413593027477631,4.135930274776317,HIGH SAVINGS,A06597,Summit Medical Network,Florida,2022,100.0,4.041,False,-1.1464000000000003,A01691,Crestview Wellness Collaborative,Massachusetts,2019,58.671940905567865,5.1874,False,0.0,A00437,Summit Health Alliance,Alabama,2018,58.60069573413848,5.7823,True,0.5948999999999995,A06803,Canyon Medical Partners,Wisconsin,2023,58.60069573413848,5.7823,True,0.5948999999999995,A01814,Riverside Physician Network Group,Tennessee,2020,58.19411258340413,4.5722,False,-0.6152000000000004,5.07303999999999,5.1874,4.94577840084309,5.7823,4.041,2,0.4,A00437,Summit Health Alliance,2018.0,58.60069573413848,5.7823,0.5948999999999995,Use outperforming Twin as benchmark
A05568,Green Valley Medical Partners,Georgia,2024,16241,-0.015822,91.0082,1.0363,13.8844,9.4411,-1.4873,5.4416,0.0597971582945929,0,LOW RISK,5.98,-0.0074442656663652,-0.7444265666365254,LOW SAVINGS,A01670,Summit Community Care Health System,Illinois,2022,100.0,-1.0615,False,0.0,A06542,Eastgate Care Alliance Partners,Pennsylvania,2022,100.0,-1.0615,False,0.0,A03449,Eastgate Health Collaborative Group,New York,2021,49.01732708393322,-0.6341,True,0.4273999999999999,A02427,Maplewood Health Alliance,Missouri,2020,48.668508417856906,-1.6454,False,-0.5839000000000001,A05070,Heritage Medical Physician Alliance,North Carolina,2019,47.131028223641394,-0.3153,True,0.7462,-0.94355999999999,-1.0615,-0.9811627552038,-0.3153,-1.6454,2,0.4,A05070,Heritage Medical Physician Alliance,2019.0,47.131028223641394,-0.3153,0.7462,Use outperforming Twin as benchmark
A05569,Silverstone Healthcare Care Network,Indiana,2024,9013,0.073136,85.7827,0.4646,3.7847,7.2434,-2.826,0.4312,0.0896866451854304,0,LOW RISK,8.97,0.0425041579737265,4.250415797372657,HIGH SAVINGS,A04036,Lakeside Medical Group Group,Missouri,2018,100.0,4.3068,False,0.0,A05618,Golden Valley Physician Network Physician Alliance,Indiana,2019,100.0,4.3068,False,0.0,A06392,Eastgate Medical Group Association,New Jersey,2018,100.0,4.3068,False,0.0,A04162,Green Valley Healthcare Partners,Massachusetts,2021,62.38208953801043,4.5865,True,0.2797,A04564,Oakridge Physicians Partners,Texas,2020,55.80082896961268,2.9683,False,-1.3385,4.09504,4.3068,4.16991937528122,4.5865,2.9683,1,0.2,A04162,Green Valley Healthcare Partners,2021.0,62.38208953801043,4.5865,0.2797,Use outperforming Twin as benchmark
A05570,Golden Valley Care Alliance Physician Alliance,Tennessee,2024,15557,0.090647,89.0641,-1.3962,-3.293,0.2648,0.4803,2.822,0.0523696121095592,0,LOW RISK,5.24,0.0506823610480735,5.068236104807354,HIGH SAVINGS,A07250,Heartland Wellness Association,Texas,2022,67.22796024712414,5.8443000000000005,False,0.0,A06106,Evergreen Care Partners Group,Tennessee,2019,67.22796024712414,5.8443000000000005,False,0.0,A04455,Redwood Care Alliance Group,Georgia,2023,67.22796024712414,5.8443000000000005,False,0.0,A01941,Springfield Health Collaborative Group,Pennsylvania,2018,67.22796024712414,5.8443000000000005,False,0.0,A05305,Riverbend Health Health System,Massachusetts,2018,61.90209398550725,4.0107,False,-1.8336000000000008,5.47758,5.8443000000000005,5.50119571226573,5.8443000000000005,4.0107,0,0.0,,,,,,,Use TOP-5 Twin benchmark
